TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS
TXN_840,136_SXH,62_PRC,2000,60_EKX__HAS__2000____AND____141_COE__HAS__2000____AND____39_DTF__HAS__2000____AND____88_TBS__HAS__2000
TXN_841,12_TKT,54_PAV,2000,50_GYE__HAS__2000____AND____117_OCY__HAS__2000____AND____124_LYI__HAS__2000____AND____13_AJH__HAS__2000
TXN_842,47_DZQ,137_OLZ,2000,121_IRW__HAS__2000____AND____3_DXT__HAS__2000____AND____78_YTI__HAS__2000____AND____93_URG__HAS__2000
TXN_843,43_UGF,80_CDB,2000,105_XTN__HAS__2000____AND____35_DIR__HAS__2000____AND____136_SXH__HAS__2000____AND____66_FWF__HAS__2000
TXN_844,44_JSK,23_QBP,2000,92_YFI__HAS__2000____AND____84_JJD__HAS__2000____AND____106_WQR__HAS__2000____AND____82_NPH__HAS__2000
TXN_845,125_MBT,122_GPD,2000,119_JBY__HAS__2000____AND____110_UPO__HAS__2000____AND____84_JJD__HAS__2000____AND____79_PUM__HAS__2000
TXN_846,68_NBW,78_YTI,2000,111_IST__HAS__2000____AND____14_ZVJ__HAS__2000____AND____136_SXH__HAS__2000____AND____59_YBF__HAS__2000
TXN_847,149_GGA,28_XCJ,2000,122_GPD__HAS__2000____AND____10_EBC__HAS__2000____AND____107_IIN__HAS__2000____AND____54_PAV__HAS__2000
TXN_848,105_XTN,134_WZM,2000,31_YVC__HAS__2000____AND____26_LGB__HAS__2000____AND____146_GSO__HAS__2000____AND____11_TXW__HAS__2000
TXN_849,12_TKT,101_YGQ,2000,95_BLX__HAS__2000____AND____111_IST__HAS__2000____AND____142_OAN__HAS__2000____AND____97_KVE__HAS__2000
TXN_850,125_MBT,48_PCV,2000,135_MXT__HAS__2000____AND____80_CDB__HAS__2000____AND____81_QNE__HAS__2000____AND____134_WZM__HAS__2000
TXN_851,119_JBY,77_SZO,2000,72_YMS__HAS__2000____AND____22_GBR__HAS__2000____AND____116_KGQ__HAS__2000____AND____73_TAK__HAS__2000
TXN_852,24_VNG,76_MPT,2000,16_CUR__HAS__2000____AND____82_NPH__HAS__2000____AND____49_DAQ__HAS__2000____AND____62_PRC__HAS__2000
TXN_853,28_XCJ,7_QKF,2000,82_NPH__HAS__2000____AND____10_EBC__HAS__2000____AND____109_POA__HAS__2000____AND____3_DXT__HAS__2000
TXN_854,86_ZRP,71_DWN,2000,52_MUA__HAS__2000____AND____146_GSO__HAS__2000____AND____73_TAK__HAS__2000____AND____24_VNG__HAS__2000
TXN_855,105_XTN,5_VNK,2000,11_TXW__HAS__2000____AND____144_UDK__HAS__2000____AND____129_SEQ__HAS__2000____AND____69_IUW__HAS__2000
TXN_856,30_PDB,53_ZPS,2000,54_PAV__HAS__2000____AND____26_LGB__HAS__2000____AND____70_JHD__HAS__2000____AND____61_RWB__HAS__2000
TXN_857,143_NQT,101_YGQ,2000,24_VNG__HAS__2000____AND____13_AJH__HAS__2000____AND____81_QNE__HAS__2000____AND____70_JHD__HAS__2000
TXN_858,10_EBC,142_OAN,2000,3_DXT__HAS__2000____AND____95_BLX__HAS__2000____AND____59_YBF__HAS__2000____AND____119_JBY__HAS__2000
TXN_859,130_JES,86_ZRP,2000,19_NLT__HAS__2000____AND____94_HYD__HAS__2000____AND____68_NBW__HAS__2000____AND____19_NLT__HAS__2000
TXN_860,30_PDB,87_KLP,2000,73_TAK__HAS__2000____AND____97_KVE__HAS__2000____AND____124_LYI__HAS__2000____AND____11_TXW__HAS__2000
TXN_861,140_NES,67_XPC,2000,14_ZVJ__HAS__2000____AND____51_WDF__HAS__2000____AND____39_DTF__HAS__2000____AND____129_SEQ__HAS__2000
TXN_862,24_VNG,24_VNG,2000,11_TXW__HAS__2000____AND____17_YRS__HAS__2000____AND____66_FWF__HAS__2000____AND____48_PCV__HAS__2000
TXN_863,3_DXT,96_BJF,2000,74_SFA__HAS__2000____AND____3_DXT__HAS__2000____AND____66_FWF__HAS__2000____AND____34_PMY__HAS__2000
TXN_864,29_BYD,84_JJD,2000,111_IST__HAS__2000____AND____130_JES__HAS__2000____AND____105_XTN__HAS__2000____AND____118_HKM__HAS__2000
TXN_865,114_JZZ,135_MXT,2000,131_ZLS__HAS__2000____AND____34_PMY__HAS__2000____AND____22_GBR__HAS__2000____AND____132_NZQ__HAS__2000
TXN_866,131_ZLS,131_ZLS,2000,91_SNW__HAS__2000____AND____134_WZM__HAS__2000____AND____31_YVC__HAS__2000____AND____98_UIQ__HAS__2000
TXN_867,12_TKT,85_JYO,2000,92_YFI__HAS__2000____AND____64_UMG__HAS__2000____AND____124_LYI__HAS__2000____AND____62_PRC__HAS__2000
TXN_868,89_RXH,149_GGA,2000,131_ZLS__HAS__2000____AND____32_AXW__HAS__2000____AND____80_CDB__HAS__2000____AND____75_OGV__HAS__2000
TXN_869,115_MTS,61_RWB,2000,28_XCJ__HAS__2000____AND____99_YYQ__HAS__2000____AND____136_SXH__HAS__2000____AND____124_LYI__HAS__2000
TXN_870,106_WQR,119_JBY,2000,136_SXH__HAS__2000____AND____138_ENW__HAS__2000____AND____36_DHI__HAS__2000____AND____129_SEQ__HAS__2000
TXN_871,122_GPD,70_JHD,2000,47_DZQ__HAS__2000____AND____134_WZM__HAS__2000____AND____59_YBF__HAS__2000____AND____128_ELX__HAS__2000
TXN_872,74_SFA,78_YTI,2000,136_SXH__HAS__2000____AND____140_NES__HAS__2000____AND____143_NQT__HAS__2000____AND____28_XCJ__HAS__2000
TXN_873,143_NQT,119_JBY,2000,92_YFI__HAS__2000____AND____81_QNE__HAS__2000____AND____51_WDF__HAS__2000____AND____64_UMG__HAS__2000
TXN_874,68_NBW,124_LYI,2000,48_PCV__HAS__2000____AND____63_HHC__HAS__2000____AND____115_MTS__HAS__2000____AND____84_JJD__HAS__2000
TXN_875,82_NPH,99_YYQ,2000,14_ZVJ__HAS__2000____AND____43_UGF__HAS__2000____AND____56_PUN__HAS__2000____AND____39_DTF__HAS__2000
TXN_876,1_TQF,111_IST,2000,79_PUM__HAS__2000____AND____71_DWN__HAS__2000____AND____100_DKE__HAS__2000____AND____98_UIQ__HAS__2000
TXN_877,139_HDD,70_JHD,2000,63_HHC__HAS__2000____AND____77_SZO__HAS__2000____AND____34_PMY__HAS__2000____AND____128_ELX__HAS__2000
TXN_878,72_YMS,48_PCV,2000,74_SFA__HAS__2000____AND____68_NBW__HAS__2000____AND____141_COE__HAS__2000____AND____144_UDK__HAS__2000
TXN_879,72_YMS,71_DWN,2000,37_QSW__HAS__2000____AND____119_JBY__HAS__2000____AND____123_RZZ__HAS__2000____AND____27_KOQ__HAS__2000
TXN_880,47_DZQ,4_TWD,2000,114_JZZ__HAS__2000____AND____97_KVE__HAS__2000____AND____59_YBF__HAS__2000____AND____95_BLX__HAS__2000
TXN_881,103_RQK,19_NLT,2000,44_JSK__HAS__2000____AND____72_YMS__HAS__2000____AND____34_PMY__HAS__2000____AND____128_ELX__HAS__2000
TXN_882,110_UPO,97_KVE,2000,109_POA__HAS__2000____AND____63_HHC__HAS__2000____AND____50_GYE__HAS__2000____AND____66_FWF__HAS__2000
TXN_883,42_ZSN,65_AXY,2000,144_UDK__HAS__2000____AND____63_HHC__HAS__2000____AND____131_ZLS__HAS__2000____AND____135_MXT__HAS__2000
TXN_884,10_EBC,140_NES,2000,127_CEY__HAS__2000____AND____66_FWF__HAS__2000____AND____57_DGT__HAS__2000____AND____132_NZQ__HAS__2000
TXN_885,4_TWD,59_YBF,2000,68_NBW__HAS__2000____AND____79_PUM__HAS__2000____AND____45_DMY__HAS__2000____AND____126_ZIL__HAS__2000
TXN_886,79_PUM,106_WQR,2000,117_OCY__HAS__2000____AND____12_TKT__HAS__2000____AND____61_RWB__HAS__2000____AND____63_HHC__HAS__2000
TXN_887,20_PRU,67_XPC,2000,121_IRW__HAS__2000____AND____148_FMN__HAS__2000____AND____131_ZLS__HAS__2000____AND____23_QBP__HAS__2000
TXN_888,124_LYI,101_YGQ,2000,10_EBC__HAS__2000____AND____139_HDD__HAS__2000____AND____41_FND__HAS__2000____AND____38_RDO__HAS__2000
TXN_889,17_YRS,17_YRS,2000,23_QBP__HAS__2000____AND____110_UPO__HAS__2000____AND____78_YTI__HAS__2000____AND____136_SXH__HAS__2000
TXN_890,48_PCV,35_DIR,2000,33_RKA__HAS__2000____AND____103_RQK__HAS__2000____AND____67_XPC__HAS__2000____AND____96_BJF__HAS__2000
TXN_891,42_ZSN,10_EBC,2000,136_SXH__HAS__2000____AND____0_WFS__HAS__2000____AND____19_NLT__HAS__2000____AND____139_HDD__HAS__2000
TXN_892,30_PDB,138_ENW,2000,60_EKX__HAS__2000____AND____129_SEQ__HAS__2000____AND____128_ELX__HAS__2000____AND____11_TXW__HAS__2000
TXN_893,102_GOB,117_OCY,2000,19_NLT__HAS__2000____AND____0_WFS__HAS__2000____AND____3_DXT__HAS__2000____AND____53_ZPS__HAS__2000
TXN_894,69_IUW,115_MTS,2000,2_ZOL__HAS__2000____AND____31_YVC__HAS__2000____AND____143_NQT__HAS__2000____AND____125_MBT__HAS__2000
TXN_895,33_RKA,89_RXH,2000,71_DWN__HAS__2000____AND____123_RZZ__HAS__2000____AND____67_XPC__HAS__2000____AND____74_SFA__HAS__2000
TXN_896,79_PUM,93_URG,2000,96_BJF__HAS__2000____AND____43_UGF__HAS__2000____AND____12_TKT__HAS__2000____AND____108_PXF__HAS__2000
TXN_897,126_ZIL,20_PRU,2000,49_DAQ__HAS__2000____AND____64_UMG__HAS__2000____AND____16_CUR__HAS__2000____AND____84_JJD__HAS__2000
TXN_898,69_IUW,4_TWD,2000,67_XPC__HAS__2000____AND____67_XPC__HAS__2000____AND____124_LYI__HAS__2000____AND____87_KLP__HAS__2000
TXN_899,43_UGF,115_MTS,2000,54_PAV__HAS__2000____AND____116_KGQ__HAS__2000____AND____17_YRS__HAS__2000____AND____89_RXH__HAS__2000
TXN_900,48_PCV,74_SFA,2000,69_IUW__HAS__2000____AND____12_TKT__HAS__2000____AND____129_SEQ__HAS__2000____AND____112_VRU__HAS__2000
TXN_901,2_ZOL,2_ZOL,2000,119_JBY__HAS__2000____AND____61_RWB__HAS__2000____AND____50_GYE__HAS__2000____AND____70_JHD__HAS__2000
TXN_902,99_YYQ,58_LQE,2000,121_IRW__HAS__2000____AND____101_YGQ__HAS__2000____AND____92_YFI__HAS__2000____AND____48_PCV__HAS__2000
TXN_903,106_WQR,61_RWB,2000,96_BJF__HAS__2000____AND____85_JYO__HAS__2000____AND____127_CEY__HAS__2000____AND____89_RXH__HAS__2000
TXN_904,19_NLT,36_DHI,2000,68_NBW__HAS__2000____AND____84_JJD__HAS__2000____AND____123_RZZ__HAS__2000____AND____99_YYQ__HAS__2000
TXN_905,8_IJM,129_SEQ,2000,139_HDD__HAS__2000____AND____132_NZQ__HAS__2000____AND____15_SMM__HAS__2000____AND____33_RKA__HAS__2000
TXN_906,77_SZO,98_UIQ,2000,54_PAV__HAS__2000____AND____55_JJZ__HAS__2000____AND____50_GYE__HAS__2000____AND____35_DIR__HAS__2000
TXN_907,128_ELX,6_IDJ,2000,108_PXF__HAS__2000____AND____43_UGF__HAS__2000____AND____66_FWF__HAS__2000____AND____146_GSO__HAS__2000
TXN_908,26_LGB,75_OGV,2000,11_TXW__HAS__2000____AND____5_VNK__HAS__2000____AND____104_CFN__HAS__2000____AND____79_PUM__HAS__2000
TXN_909,143_NQT,127_CEY,2000,65_AXY__HAS__2000____AND____44_JSK__HAS__2000____AND____7_QKF__HAS__2000____AND____130_JES__HAS__2000
TXN_910,111_IST,88_TBS,2000,35_DIR__HAS__2000____AND____142_OAN__HAS__2000____AND____113_VPM__HAS__2000____AND____85_JYO__HAS__2000
TXN_911,113_VPM,44_JSK,2000,133_TJI__HAS__2000____AND____115_MTS__HAS__2000____AND____22_GBR__HAS__2000____AND____5_VNK__HAS__2000
TXN_912,55_JJZ,65_AXY,2000,135_MXT__HAS__2000____AND____35_DIR__HAS__2000____AND____36_DHI__HAS__2000____AND____31_YVC__HAS__2000
TXN_913,136_SXH,5_VNK,2000,146_GSO__HAS__2000____AND____9_BRP__HAS__2000____AND____45_DMY__HAS__2000____AND____53_ZPS__HAS__2000
TXN_914,85_JYO,72_YMS,2000,94_HYD__HAS__2000____AND____126_ZIL__HAS__2000____AND____37_QSW__HAS__2000____AND____45_DMY__HAS__2000
TXN_915,137_OLZ,81_QNE,2000,7_QKF__HAS__2000____AND____3_DXT__HAS__2000____AND____92_YFI__HAS__2000____AND____17_YRS__HAS__2000
TXN_916,81_QNE,20_PRU,2000,99_YYQ__HAS__2000____AND____114_JZZ__HAS__2000____AND____140_NES__HAS__2000____AND____11_TXW__HAS__2000
TXN_917,80_CDB,118_HKM,2000,142_OAN__HAS__2000____AND____86_ZRP__HAS__2000____AND____95_BLX__HAS__2000____AND____13_AJH__HAS__2000
TXN_918,13_AJH,104_CFN,2000,76_MPT__HAS__2000____AND____8_IJM__HAS__2000____AND____139_HDD__HAS__2000____AND____9_BRP__HAS__2000
TXN_919,63_HHC,73_TAK,2000,24_VNG__HAS__2000____AND____95_BLX__HAS__2000____AND____55_JJZ__HAS__2000____AND____27_KOQ__HAS__2000
TXN_920,9_BRP,66_FWF,2000,124_LYI__HAS__2000____AND____2_ZOL__HAS__2000____AND____43_UGF__HAS__2000____AND____65_AXY__HAS__2000
TXN_921,70_JHD,15_SMM,2000,147_KLT__HAS__2000____AND____14_ZVJ__HAS__2000____AND____23_QBP__HAS__2000____AND____57_DGT__HAS__2000
TXN_922,116_KGQ,144_UDK,2000,73_TAK__HAS__2000____AND____136_SXH__HAS__2000____AND____111_IST__HAS__2000____AND____96_BJF__HAS__2000
TXN_923,34_PMY,102_GOB,2000,102_GOB__HAS__2000____AND____101_YGQ__HAS__2000____AND____23_QBP__HAS__2000____AND____125_MBT__HAS__2000
TXN_924,90_AKW,136_SXH,2000,104_CFN__HAS__2000____AND____130_JES__HAS__2000____AND____20_PRU__HAS__2000____AND____44_JSK__HAS__2000
TXN_925,141_COE,129_SEQ,2000,147_KLT__HAS__2000____AND____49_DAQ__HAS__2000____AND____3_DXT__HAS__2000____AND____60_EKX__HAS__2000
TXN_926,96_BJF,132_NZQ,2000,120_STF__HAS__2000____AND____24_VNG__HAS__2000____AND____22_GBR__HAS__2000____AND____121_IRW__HAS__2000
TXN_927,106_WQR,30_PDB,2000,46_KAN__HAS__2000____AND____111_IST__HAS__2000____AND____138_ENW__HAS__2000____AND____48_PCV__HAS__2000
TXN_928,71_DWN,49_DAQ,2000,148_FMN__HAS__2000____AND____56_PUN__HAS__2000____AND____80_CDB__HAS__2000____AND____84_JJD__HAS__2000
TXN_929,55_JJZ,10_EBC,2000,93_URG__HAS__2000____AND____67_XPC__HAS__2000____AND____63_HHC__HAS__2000____AND____4_TWD__HAS__2000
TXN_930,56_PUN,19_NLT,2000,126_ZIL__HAS__2000____AND____99_YYQ__HAS__2000____AND____91_SNW__HAS__2000____AND____90_AKW__HAS__2000
TXN_931,111_IST,95_BLX,2000,2_ZOL__HAS__2000____AND____10_EBC__HAS__2000____AND____60_EKX__HAS__2000____AND____15_SMM__HAS__2000
TXN_932,133_TJI,134_WZM,2000,23_QBP__HAS__2000____AND____109_POA__HAS__2000____AND____121_IRW__HAS__2000____AND____71_DWN__HAS__2000
TXN_933,109_POA,130_JES,2000,36_DHI__HAS__2000____AND____33_RKA__HAS__2000____AND____116_KGQ__HAS__2000____AND____2_ZOL__HAS__2000
TXN_934,53_ZPS,11_TXW,2000,104_CFN__HAS__2000____AND____124_LYI__HAS__2000____AND____32_AXW__HAS__2000____AND____113_VPM__HAS__2000
TXN_935,79_PUM,92_YFI,2000,29_BYD__HAS__2000____AND____100_DKE__HAS__2000____AND____47_DZQ__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_936,106_WQR,69_IUW,2000,115_MTS__HAS__2000____AND____75_OGV__HAS__2000____AND____131_ZLS__HAS__2000____AND____63_HHC__HAS__2000
TXN_937,98_UIQ,110_UPO,2000,129_SEQ__HAS__2000____AND____38_RDO__HAS__2000____AND____76_MPT__HAS__2000____AND____74_SFA__HAS__2000
TXN_938,107_IIN,27_KOQ,2000,106_WQR__HAS__2000____AND____139_HDD__HAS__2000____AND____128_ELX__HAS__2000____AND____103_RQK__HAS__2000
TXN_939,20_PRU,65_AXY,2000,114_JZZ__HAS__2000____AND____130_JES__HAS__2000____AND____89_RXH__HAS__2000____AND____145_FAI__HAS__2000
TXN_940,112_VRU,109_POA,2000,41_FND__HAS__2000____AND____15_SMM__HAS__2000____AND____72_YMS__HAS__2000____AND____89_RXH__HAS__2000
TXN_941,40_YOY,82_NPH,2000,124_LYI__HAS__2000____AND____137_OLZ__HAS__2000____AND____100_DKE__HAS__2000____AND____93_URG__HAS__2000
TXN_942,80_CDB,38_RDO,2000,37_QSW__HAS__2000____AND____99_YYQ__HAS__2000____AND____119_JBY__HAS__2000____AND____57_DGT__HAS__2000
TXN_943,109_POA,28_XCJ,2000,102_GOB__HAS__2000____AND____46_KAN__HAS__2000____AND____42_ZSN__HAS__2000____AND____38_RDO__HAS__2000
TXN_944,2_ZOL,87_KLP,2000,52_MUA__HAS__2000____AND____4_TWD__HAS__2000____AND____125_MBT__HAS__2000____AND____78_YTI__HAS__2000
TXN_945,4_TWD,52_MUA,2000,132_NZQ__HAS__2000____AND____36_DHI__HAS__2000____AND____144_UDK__HAS__2000____AND____147_KLT__HAS__2000
TXN_946,9_BRP,14_ZVJ,2000,135_MXT__HAS__2000____AND____140_NES__HAS__2000____AND____17_YRS__HAS__2000____AND____133_TJI__HAS__2000
TXN_947,145_FAI,136_SXH,2000,61_RWB__HAS__2000____AND____116_KGQ__HAS__2000____AND____106_WQR__HAS__2000____AND____39_DTF__HAS__2000
TXN_948,66_FWF,40_YOY,2000,66_FWF__HAS__2000____AND____46_KAN__HAS__2000____AND____58_LQE__HAS__2000____AND____90_AKW__HAS__2000
TXN_949,41_FND,52_MUA,2000,72_YMS__HAS__2000____AND____111_IST__HAS__2000____AND____76_MPT__HAS__2000____AND____142_OAN__HAS__2000
TXN_950,90_AKW,24_VNG,2000,54_PAV__HAS__2000____AND____34_PMY__HAS__2000____AND____143_NQT__HAS__2000____AND____15_SMM__HAS__2000
TXN_951,143_NQT,3_DXT,2000,12_TKT__HAS__2000____AND____66_FWF__HAS__2000____AND____32_AXW__HAS__2000____AND____61_RWB__HAS__2000
TXN_952,143_NQT,46_KAN,2000,29_BYD__HAS__2000____AND____122_GPD__HAS__2000____AND____30_PDB__HAS__2000____AND____77_SZO__HAS__2000
TXN_953,97_KVE,146_GSO,2000,121_IRW__HAS__2000____AND____15_SMM__HAS__2000____AND____62_PRC__HAS__2000____AND____40_YOY__HAS__2000
TXN_954,5_VNK,114_JZZ,2000,148_FMN__HAS__2000____AND____6_IDJ__HAS__2000____AND____2_ZOL__HAS__2000____AND____72_YMS__HAS__2000
TXN_955,149_GGA,93_URG,2000,144_UDK__HAS__2000____AND____93_URG__HAS__2000____AND____93_URG__HAS__2000____AND____107_IIN__HAS__2000
TXN_956,117_OCY,74_SFA,2000,70_JHD__HAS__2000____AND____131_ZLS__HAS__2000____AND____116_KGQ__HAS__2000____AND____119_JBY__HAS__2000
TXN_957,63_HHC,143_NQT,2000,96_BJF__HAS__2000____AND____77_SZO__HAS__2000____AND____36_DHI__HAS__2000____AND____77_SZO__HAS__2000
TXN_958,39_DTF,121_IRW,2000,100_DKE__HAS__2000____AND____149_GGA__HAS__2000____AND____40_YOY__HAS__2000____AND____61_RWB__HAS__2000
TXN_959,56_PUN,125_MBT,2000,61_RWB__HAS__2000____AND____39_DTF__HAS__2000____AND____72_YMS__HAS__2000____AND____109_POA__HAS__2000
TXN_960,111_IST,110_UPO,2000,57_DGT__HAS__2000____AND____45_DMY__HAS__2000____AND____22_GBR__HAS__2000____AND____123_RZZ__HAS__2000
TXN_961,41_FND,74_SFA,2000,140_NES__HAS__2000____AND____85_JYO__HAS__2000____AND____51_WDF__HAS__2000____AND____28_XCJ__HAS__2000
TXN_962,108_PXF,98_UIQ,2000,34_PMY__HAS__2000____AND____138_ENW__HAS__2000____AND____133_TJI__HAS__2000____AND____119_JBY__HAS__2000
TXN_963,5_VNK,75_OGV,2000,72_YMS__HAS__2000____AND____41_FND__HAS__2000____AND____13_AJH__HAS__2000____AND____94_HYD__HAS__2000
TXN_964,103_RQK,135_MXT,2000,23_QBP__HAS__2000____AND____48_PCV__HAS__2000____AND____32_AXW__HAS__2000____AND____149_GGA__HAS__2000
TXN_965,46_KAN,59_YBF,2000,114_JZZ__HAS__2000____AND____76_MPT__HAS__2000____AND____135_MXT__HAS__2000____AND____103_RQK__HAS__2000
TXN_966,77_SZO,28_XCJ,2000,82_NPH__HAS__2000____AND____40_YOY__HAS__2000____AND____2_ZOL__HAS__2000____AND____50_GYE__HAS__2000
TXN_967,54_PAV,104_CFN,2000,65_AXY__HAS__2000____AND____123_RZZ__HAS__2000____AND____91_SNW__HAS__2000____AND____119_JBY__HAS__2000
TXN_968,75_OGV,92_YFI,2000,3_DXT__HAS__2000____AND____52_MUA__HAS__2000____AND____96_BJF__HAS__2000____AND____87_KLP__HAS__2000
TXN_969,18_APP,84_JJD,2000,131_ZLS__HAS__2000____AND____78_YTI__HAS__2000____AND____136_SXH__HAS__2000____AND____32_AXW__HAS__2000
TXN_970,10_EBC,26_LGB,2000,30_PDB__HAS__2000____AND____62_PRC__HAS__2000____AND____83_DTZ__HAS__2000____AND____70_JHD__HAS__2000
TXN_971,30_PDB,104_CFN,2000,22_GBR__HAS__2000____AND____108_PXF__HAS__2000____AND____29_BYD__HAS__2000____AND____50_GYE__HAS__2000
TXN_972,66_FWF,39_DTF,2000,92_YFI__HAS__2000____AND____104_CFN__HAS__2000____AND____34_PMY__HAS__2000____AND____135_MXT__HAS__2000
TXN_973,57_DGT,26_LGB,2000,97_KVE__HAS__2000____AND____148_FMN__HAS__2000____AND____145_FAI__HAS__2000____AND____12_TKT__HAS__2000
TXN_974,104_CFN,13_AJH,2000,49_DAQ__HAS__2000____AND____52_MUA__HAS__2000____AND____24_VNG__HAS__2000____AND____47_DZQ__HAS__2000
TXN_975,49_DAQ,101_YGQ,2000,16_CUR__HAS__2000____AND____69_IUW__HAS__2000____AND____72_YMS__HAS__2000____AND____17_YRS__HAS__2000
TXN_976,7_QKF,120_STF,2000,52_MUA__HAS__2000____AND____50_GYE__HAS__2000____AND____43_UGF__HAS__2000____AND____26_LGB__HAS__2000
TXN_977,112_VRU,104_CFN,2000,10_EBC__HAS__2000____AND____93_URG__HAS__2000____AND____116_KGQ__HAS__2000____AND____8_IJM__HAS__2000
TXN_978,20_PRU,64_UMG,2000,5_VNK__HAS__2000____AND____61_RWB__HAS__2000____AND____116_KGQ__HAS__2000____AND____141_COE__HAS__2000
TXN_979,92_YFI,18_APP,2000,34_PMY__HAS__2000____AND____43_UGF__HAS__2000____AND____119_JBY__HAS__2000____AND____39_DTF__HAS__2000
TXN_980,124_LYI,6_IDJ,2000,5_VNK__HAS__2000____AND____141_COE__HAS__2000____AND____86_ZRP__HAS__2000____AND____13_AJH__HAS__2000
TXN_981,135_MXT,37_QSW,2000,67_XPC__HAS__2000____AND____63_HHC__HAS__2000____AND____21_YTC__HAS__2000____AND____110_UPO__HAS__2000
TXN_982,46_KAN,9_BRP,2000,118_HKM__HAS__2000____AND____4_TWD__HAS__2000____AND____18_APP__HAS__2000____AND____32_AXW__HAS__2000
TXN_983,84_JJD,124_LYI,2000,26_LGB__HAS__2000____AND____149_GGA__HAS__2000____AND____135_MXT__HAS__2000____AND____25_CTA__HAS__2000
TXN_984,141_COE,108_PXF,2000,118_HKM__HAS__2000____AND____111_IST__HAS__2000____AND____66_FWF__HAS__2000____AND____97_KVE__HAS__2000
TXN_985,72_YMS,42_ZSN,2000,47_DZQ__HAS__2000____AND____55_JJZ__HAS__2000____AND____25_CTA__HAS__2000____AND____137_OLZ__HAS__2000
TXN_986,88_TBS,9_BRP,2000,75_OGV__HAS__2000____AND____83_DTZ__HAS__2000____AND____73_TAK__HAS__2000____AND____47_DZQ__HAS__2000
TXN_987,119_JBY,81_QNE,2000,69_IUW__HAS__2000____AND____18_APP__HAS__2000____AND____82_NPH__HAS__2000____AND____69_IUW__HAS__2000
TXN_988,104_CFN,138_ENW,2000,80_CDB__HAS__2000____AND____28_XCJ__HAS__2000____AND____25_CTA__HAS__2000____AND____95_BLX__HAS__2000
TXN_989,98_UIQ,135_MXT,2000,60_EKX__HAS__2000____AND____144_UDK__HAS__2000____AND____104_CFN__HAS__2000____AND____131_ZLS__HAS__2000
TXN_990,97_KVE,3_DXT,2000,53_ZPS__HAS__2000____AND____126_ZIL__HAS__2000____AND____126_ZIL__HAS__2000____AND____125_MBT__HAS__2000
TXN_991,55_JJZ,97_KVE,2000,82_NPH__HAS__2000____AND____21_YTC__HAS__2000____AND____128_ELX__HAS__2000____AND____95_BLX__HAS__2000
TXN_992,140_NES,50_GYE,2000,103_RQK__HAS__2000____AND____78_YTI__HAS__2000____AND____144_UDK__HAS__2000____AND____40_YOY__HAS__2000
TXN_993,68_NBW,68_NBW,2000,98_UIQ__HAS__2000____AND____104_CFN__HAS__2000____AND____129_SEQ__HAS__2000____AND____126_ZIL__HAS__2000
TXN_994,96_BJF,43_UGF,2000,36_DHI__HAS__2000____AND____118_HKM__HAS__2000____AND____55_JJZ__HAS__2000____AND____52_MUA__HAS__2000
TXN_995,73_TAK,145_FAI,2000,27_KOQ__HAS__2000____AND____111_IST__HAS__2000____AND____68_NBW__HAS__2000____AND____80_CDB__HAS__2000
TXN_996,47_DZQ,69_IUW,2000,14_ZVJ__HAS__2000____AND____142_OAN__HAS__2000____AND____43_UGF__HAS__2000____AND____35_DIR__HAS__2000
TXN_997,53_ZPS,130_JES,2000,111_IST__HAS__2000____AND____87_KLP__HAS__2000____AND____56_PUN__HAS__2000____AND____49_DAQ__HAS__2000
TXN_998,87_KLP,114_JZZ,2000,109_POA__HAS__2000____AND____43_UGF__HAS__2000____AND____44_JSK__HAS__2000____AND____67_XPC__HAS__2000
TXN_999,45_DMY,113_VPM,2000,111_IST__HAS__2000____AND____23_QBP__HAS__2000____AND____79_PUM__HAS__2000____AND____59_YBF__HAS__2000
